CLAIM_ID|FEC_DENUNCIO|FEC_SINIESTRO|PRODUCTO|ROBO|MARCA_VEHICULO|ANIO_VEHICULO|DEDUCIBLE|PRIMA_MENSUAL_UF|FRAUD|MONTO_FRAUDE|CANAL_CONTRATACION|CANTIDAD_HIJOS|CANTIDAD_AUTOS|ESTADO_CIVIL
19786|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|96.0|0|GREAT WALL|2023.0|10|0.8054794520547945|No revisado|0|C|0.0||Casada/o
19787|2025-01-23 00:00:00.000|2025-01-08 00:00:00.000|94.0|0|TOYOTA|2021.0|3|0.634016393442623|No revisado|0|E|0.0||Divorciado/a
19788|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|85.0|0|MERCEDES BENZ|2019.0|0|1.1097945205479451|Descartado|0|D|0.0||Casada/o
19789|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|69.0|0|SUZUKI|2021.0|5|0.4717808219178082|No revisado|0|B|0.0|1.0|Soltero/a
19790|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|74.0|0|VOLVO|2021.0|15|1.306027397260274|Descartado|0|B|1.0||Casada
19791|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000||0|CHERY|2024.0|10|0.5735294117647058|Descartado|0|C|0.0||Divorciado
19792|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|74.0|0|VOLVO|2017.0|0|0.366986301369863|No revisado|0|B|||Soltero/a
19793|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|SUZUKI|2021.0|10|0.4391095890410958|No revisado|0|D|0.0||Casada
19794|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|85.0|0|VOLVO|2020.0|0|3.77749658002736|Descartado|0|E|2.0||Divorciado/a
19795|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|MITSUBISHI|2022.0|0|2.7694520547945203|Descartado|0|B|0.0||Divorciado/a
19796|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|CHEVROLET|2011.0|3|0.1771232876712328|No revisado|0|D|1.0||Divorciado
19797|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|90.0|0|MITSUBISHI|2024.0|10|1.438767123287671|Descartado|0|C|0.0||Casada/o
19798|2025-01-23 00:00:00.000|2025-01-16 00:00:00.000|74.0|0|TOYOTA|2024.0|0|0.4520547945205479|No revisado|0|D|0.0||Casada/o
19799|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|90.0|0|MITSUBISHI|2024.0|5|0.7770861833105335|No revisado|0|B|0.0||Casada
19800|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|69.0|0|MAZDA|2012.0|5|1.216027397260274|No revisado|0|E|0.0||Casada/o
19801|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|83.0|0|JEEP|2011.0|10|0.5963013698630136|No revisado|0|A|||Divorciado/a
19802|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|3.0|0|MITSUBISHI|2025.0|3|0.9287744227353464|Descartado|0|B|2.0|1.0|Divorciado/a
19803|2025-01-23 00:00:00.000|2025-01-14 00:00:00.000|3.0|0|LEXUS|2015.0|0|2.376164383561644|No revisado|0|B|0.0||Casada/o
19804|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|94.0|0|TOYOTA|2024.0|5|0.6881506849315068|No revisado|0|B|0.0||Casada/o
19805|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|1|HYUNDAI|2019.0|5|1.2230136986301368|Descartado|0|C|3.0||Soltero/a
19806|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|3.0|0||2023.0|3|0.950958904109589|No revisado|0|C|1.0||Soltero/a
19807|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|69.0|0|CHERY|2021.0|5|0.4127397260273972|No revisado|0|B|0.0|2.0|Casada
19808|2025-01-23 00:00:00.000|2025-01-16 00:00:00.000|69.0|0|JAC|2018.0|3|0.3998630136986301|Descartado|0|D|1.0||Soltero/a
19809|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|90.0|0|MAZDA|2017.0|5|0.6517808219178082|No revisado|0|A|2.0||Soltero/a
19810|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|69.0|0|CITROEN|2012.0|3|0.8671232876712328|Descartado|0|B|0.0||Casada
19811|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|95.0|0|CHEVROLET|2023.0|0|1.587945205479452|No revisado|0|E|2.0||Casada/o
19812|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|3.0|1|MAXUS|2022.0|10|0.5050684931506849|Fraude|47846|B|2.0|1.0|Casada/o
19813|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|3.0|0|KIA|2019.0|0|1.1363013698630136|Descartado|0|B|0.0||Divorciado/a
19814|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|74.0|0|TOYOTA|2022.0|3|0.9197260273972602|No revisado|0|B|0.0||Casada/o
19815|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|69.0|0|AUDI|2022.0|10|1.1917920656634746|No revisado|0|E|||Soltero/a
19816|2025-01-23 00:00:00.000|2025-01-16 00:00:00.000|3.0|0|PEUGEOT|2021.0|15|0.4654580152671755|No revisado|0|B|1.0||Casada/o
19817|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|69.0|0|PEUGEOT|2022.0|10|0.8245890410958904|No revisado|0|D|0.0||Divorciado/a
19818|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|74.0|0|VOLKSWAGEN|2017.0|5|0.6756164383561643|No revisado|0|C|0.0||Divorciado/a
19819|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|83.0|0|VOLKSWAGEN|2019.0|5|0.387945205479452|Descartado|0|C|0.0||Casada/o
19820|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|85.0|0|CHEVROLET|2023.0|0|0.0616474756421612|No revisado|0|C|0.0||Divorciado
19821|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|90.0|0|MG|2021.0|10|0.6871232876712328|No revisado|0|E|0.0||Casada
19822|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|85.0|0|SCANIA|2020.0|65|2.248192741935484|Descartado|0|A|0.0||Divorciado/a
19823|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|69.0|0|HYUNDAI|2022.0|8|0.6290983606557377|No revisado|0|C|||Soltero/a
19824|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|69.0|0|SUZUKI|2022.0|5|0.9694520547945203|Descartado|0|D|0.0||Divorciado/a
19825|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|83.0|0|SSANGYONG||3|0.7586301369863013|No revisado|0|C|||Divorciado
19826|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|94.0|1|TOYOTA|2025.0|10|0.5938356164383561|No revisado|0|D|0.0||Casada/o
19827|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|3.0|0|HYUNDAI|2025.0|0|0.894047619047619|No revisado|0|A|1.0||Casada/o
19828|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|RENAULT|2018.0|5|0.8704109589041095|No revisado|0|C|0.0||Casada/o
19829|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|95.0|0|HONDA|2018.0|5|0.8152520547945205|Descartado|0|A|1.0||Divorciado/a
19830|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|83.0|0|HINO|2024.0|0|0.6213918904109589|No revisado|0|A|2.0|1.0|Casada/o
19831|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|96.0|0|CHANGAN|2023.0|3|0.6584815321477429|No revisado|0|C|0.0||Divorciado
19832|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|MERCEDES BENZ|2021.0|5|1.5002054794520547|Descartado|0|B|0.0||Divorciado/a
19833|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|HAVAL|2024.0|0|0.8601369863013698|No revisado|0|A|999.0||Casada
19834|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|69.0|0|TOYOTA|2013.0|5|0.5524590163934426|Descartado|0|E|0.0||Soltero/a
19835|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|3.0|0|MERCEDES BENZ|2021.0|0|0.6747945205479452|No revisado|0|D|0.0||Soltero/a
19836|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|96.0|0|HONDA|2023.0|5|1.3266073871409028|No revisado|0|E||1.0|nan
19837|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|96.0|0|NISSAN|2021.0|0|0.4047945205479452|No revisado|0|D|0.0||Casada/o
19838|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|95.0|0|HONDA|2018.0|5|0.8152520547945205|No revisado|0|E|0.0||Divorciado/a
19839|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|95.0|0|FORD|2019.0|3|1.4321917808219178|No revisado|0|C|0.0||Soltero/a
19840|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|85.0|0|MERCEDES BENZ|2022.0|10|2.4608219178082194|No revisado|0|B|||Casada/o
19841|2025-01-23 00:00:00.000|2025-01-16 00:00:00.000|85.0|0|SCANIA|2022.0|0|1.6795890410958905|Descartado|0|D|0.0||Casada
19842|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|95.0|0|FORD|2023.0|10|1.0893980848153213|Descartado|0|A|0.0||Divorciado/a
19843|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|74.0|0|MAZDA|2014.0|5|0.5765753424657534|No revisado|0|D|0.0||Divorciado
19844|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|95.0|0||2018.0|5|1.0631506849315069|No revisado|0|C|0.0||Casada
19845|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|74.0|0|CHEVROLET|2013.0|0|0.3357534246575342|Descartado|0|D|1.0||Soltero/a
19846|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|96.0|0|MAZDA|2016.0|10|0.4828767123287671|No revisado|0|C|0.0||Casada/o
19847|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|90.0|0|CHERY|2023.0|5|1.1361833105335155|No revisado|0|C|1.0||Casada
19848|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|3.0|0|FORD|2017.0|3|0.703625170998632|No revisado|0|C|0.0|2.0|Divorciado/a
19849|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|83.0|0|MG|2021.0|0|0.630327868852459|No revisado|0|E|999.0||Casada/o
19850|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|90.0|0|RAM|2022.0|5|1.20986301369863|No revisado|0|D|0.0||Divorciado
19851|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|69.0|0|OPEL|2021.0|10|1.225034199726402|No revisado|0|D|3.0|1.0|Divorciado
19852|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000||0|TOYOTA|2023.0|10|0.5722602739726027|No revisado|0|E|2.0|1.0|Soltero/a
19853|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|90.0|0|MG|2022.0|10|0.5647540983606557|Descartado|0|C|0.0||Casada
19854|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|MG|2020.0|5|1.0760601915184678|Descartado|0|D|0.0||Casada
19855|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|3.0|0|GREAT WALL|2020.0|3|0.5691780821917808|Descartado|0|C|999.0||Divorciado
19856|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|69.0|0|VOLKSWAGEN|2019.0|8|0.8030136986301369|No revisado|0|D|0.0||Casada/o
19857|2025-01-23 00:00:00.000|2025-01-14 00:00:00.000|85.0|0|MERCEDES BENZ|2021.0|0|0.9808481532147743|Descartado|0|C|2.0||Casada
19858|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|RAM|2023.0|3|0.5741095890410958|No revisado|0|D|1.0|1.0|Divorciado/a
19859|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|85.0|0|KIA|2021.0|10|0.7627397260273971|No revisado|0|D|2.0||Divorciado/a
19860|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|GREAT WALL|2024.0|3|0.8527397260273972|Descartado|0|C|0.0||Casada
19861|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|69.0|0|HYUNDAI|2019.0|3|0.4035616438356164|No revisado|0|A|1.0||Divorciado/a
19862|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|85.0|0|SCANIA|2024.0|5|3.4356071964017993|Descartado|0|C|0.0||Casada
19863|2025-01-23 00:00:00.000||85.0|0|MERCEDES BENZ|2018.0|0|1.6770491803278689|No revisado|0|B|1.0||Soltero/a
19864|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|BMW|2021.0|10|2.2543150684931503|No revisado|0|B|||Casada/o
19865|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|85.0|0|FOTON|2019.0|0|1.1709016393442622|No revisado|0|C|0.0||Soltero/a
19866|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|83.0|0|SUZUKI|2014.0|3|0.311304904109589|No revisado|0|A|0.0||Divorciado
19867|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|95.0|0|CUPRA|2024.0|3|2.4152054794520548|No revisado|0|E|0.0||Divorciado/a
19868|2025-01-23 00:00:00.000|2024-10-21 00:00:00.000|90.0|0|MITSUBISHI|2015.0|6|0.9057377049180328|Descartado|0|D|3.0|1.0|Divorciado/a
19869|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|MAXUS|2021.0|5|0.69|No revisado|0|E|0.0||Divorciado/a
19870|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|3.0|0|NISSAN|2017.0|0|1.0853424657534245|No revisado|0|E|2.0||Soltero/a
19871|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|3.0|0|MERCEDES BENZ|2021.0|0|0.6747945205479452|No revisado|0|B|1.0||Soltero/a
19872|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|69.0|0|PEUGEOT|2019.0|0|1.2797260273972602|No revisado|0|D|0.0||Casada/o
19873|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|3.0|0|VOLKSWAGEN|2009.0|5|0.3583561643835616|No revisado|0|C|0.0||Divorciado
19874|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|MAZDA|2024.0|0|1.705890410958904|No revisado|0|D|0.0||Divorciado/a
19875|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|91.0|0|PEUGEOT|2021.0|5|1.0647945205479452|No revisado|0|C|0.0||Divorciado/a
19876|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|TOYOTA|2018.0|0|0.7873972602739726|Descartado|0|D|0.0||Casada/o
19877|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|HYUNDAI|2024.0|10|0.4167123287671232|No revisado|0|D|0.0||Casada/o
19878|2025-01-23 00:00:00.000|2025-01-16 00:00:00.000|96.0|0|JAC|2023.0|5|0.7631506849315068|No revisado|0|C|||Divorciado/a
19879|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|GREAT WALL|2025.0|8|0.583972602739726|No revisado|0|C|999.0||Soltero/a
19880|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|96.0|0|NISSAN|2024.0|5|0.937808219178082|Descartado|0|E|0.0||Casada
19881|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|95.0|0|FORD|2025.0|6|0.6025983904109589|No revisado|0|B|0.0||Soltero/a
19882|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|95.0|0|FORD|2022.0|10|0.7434246575342465|No revisado|0|E|0.0||Divorciado
19883|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|85.0|0|VOLVO|2017.0|5|0.9435|No revisado|0|E|0.0||Casada/o
19884|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|CHEVROLET|2018.0|5|1.408972602739726|No revisado|0|A|0.0||Soltero/a
19885|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|69.0|0|PEUGEOT|2019.0|0|1.2797260273972602|No revisado|0|D|0.0||Divorciado/a
19886|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|69.0|0|HYUNDAI|2018.0|5|0.9304109589041096|Descartado|0|B|0.0||Casada
19887|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|85.0|0|MERCEDES BENZ|2015.0|0|0.8280821917808219|No revisado|0|D|0.0|2.0|Casada/o
19888|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|3.0|0|MAXUS|2024.0|5|1.0635616438356164|Descartado|0|B|0.0||Casada/o
19889|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|RENAULT|2019.0|3|0.7931506849315068|No revisado|0|C|0.0||Divorciado/a
19890|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|MERCEDES BENZ|2021.0|0|0.6747945205479452|No revisado|0|D|3.0||Divorciado/a
19891|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|HYUNDAI|2005.0|0|0.510655737704918|No revisado|0|E|1.0||Casada/o
19892|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|69.0|0|FORD|2023.0|8|0.96|Descartado|0|B|0.0||Divorciado/a
19893|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|3.0|0|CHEVROLET|2022.0|3|1.3360465116279068|No revisado|0|C|0.0|1.0|Casada/o
19894|2025-01-23 00:00:00.000|2025-01-14 00:00:00.000|3.0|0|VOLKSWAGEN|2019.0|10|0.8663013698630136|Descartado|0|D|0.0||Casada/o
19895|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|3.0|0|KIA|2017.0|0|1.1531506849315067|No revisado|0|A|0.0||Casada/o
19896|2025-01-23 00:00:00.000|2025-01-16 00:00:00.000|85.0|0|SCANIA|2024.0|5|3.432802547770701|Descartado|0|B|2.0||Casada
19897|2025-01-23 00:00:00.000|2025-01-01 00:00:00.000|91.0|0|PEUGEOT|2021.0|5|1.0647945205479452|Descartado|0|E|0.0||Soltero/a
19898|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|95.0|0|OPEL|2017.0|3|0.5217213114754098|No revisado|0|C|2.0||Divorciado/a
19899|2025-01-23 00:00:00.000|2025-01-02 00:00:00.000|3.0|0|JEEP|2022.0|5|1.1835616438356165|No revisado|0|B|0.0||Casada
19900|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|90.0|0|JMC|2023.0|5|0.486986301369863|Descartado|0|D|1.0||Casada
19901|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|CHERY|2024.0|3|0.616849315068493|No revisado|0|D|0.0|1.0|Casada
19902|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|3.0|0|HYUNDAI|2020.0|0|0.6468493150684931|No revisado|0|E|0.0||Divorciado/a
19903|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|74.0|0|NISSAN|2022.0|10|0.5695890410958904|No revisado|0|A|0.0||Casada/o
19904|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|94.0|0|TOYOTA|2023.0|5|1.3555403556771544|No revisado|0|C|3.0|1.0|Divorciado/a
19905|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|SUZUKI|2020.0|5|0.7360273972602739|Descartado|0|D|0.0||Casada
19906|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|CITROEN|2021.0|3|0.701917808219178|No revisado|0|D|1.0||Soltero/a
19907|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|TOYOTA|2021.0|3|0.3838356164383561|No revisado|0|E|0.0||Divorciado
19908|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|VOLVO|2018.0|10|1.440821917808219|Descartado|0|C|1.0|2.0|Casada/o
19909|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|85.0|0|SCANIA|2023.0|10|1.9582720588235296|No revisado|0|A|3.0|1.0|Casada
19910|2025-01-23 00:00:00.000|2025-01-19 00:00:00.000|69.0|0|KIA|2016.0|3|0.5346575342465753|Descartado|0|C|0.0|1.0|Casada/o
19911|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|69.0|0||2019.0|3|0.6316438356164383|No revisado|0|C|0.0||Soltero/a
19912|2025-01-23 00:00:00.000|2025-01-13 00:00:00.000|3.0|0|CHEVROLET|2024.0|5|0.5897503285151116|No revisado|0|C|1.0||Casada/o
19913|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|85.0|0|SCANIA|2023.0|5|2.9915|No revisado|0|C|1.0||Casada
19914|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|85.0|0|VOLVO|2018.0|5|0.8086715867158671|No revisado|0|C|3.0|1.0|Divorciado
19915|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|114.0|1|SUZUKI|2019.0|5|0.6961643835616438|Descartado|0|C|0.0||Casada/o
19916|2025-01-23 00:00:00.000|2025-01-13 00:00:00.000|3.0|0|CHEVROLET|2024.0|0|0.0409986859395532|No revisado|0|B|0.0||Casada/o
19917|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|90.0|0|MITSUBISHI|2024.0|10|1.4253899383561643|No revisado|0|C|2.0||Casada
19918|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|NISSAN|2025.0|10|0.7610958904109589|No revisado|0|C|0.0||Casada/o
19919|2025-01-23 00:00:00.000|2024-01-09 00:00:00.000|69.0|0|AUDI|2021.0|5|1.45327868852459|No revisado|0|C|0.0||Soltero/a
19920|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|95.0|0|CHEVROLET|2024.0|10|0.6575342465753424|Descartado|0|D|0.0||Casada/o
19921|2025-01-23 00:00:00.000|2025-01-17 00:00:00.000|90.0|0|MG|2024.0|3|0.6100547195622436|No revisado|0|C|0.0||Casada
19922|2025-01-23 00:00:00.000|2025-01-18 00:00:00.000|69.0|0||2015.0|0|1.2587671232876712|No revisado|0|D|1.0|1.0|Casada/o
19923|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|3.0|0|HYUNDAI|2024.0|3|0.4795890410958904|Descartado|0|E|0.0||Casada/o
19924|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|MITSUBISHI|2023.0|5|0.8391780821917808|No revisado|0|C|0.0||Casada
19925|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|90.0|0|JEEP|2025.0|0|2.049565417808219|No revisado|0|C|||Casada/o
19926|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|94.0|1|TOYOTA|2024.0|5|0.675|Descartado|0|A|1.0||Divorciado/a
19927|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|83.0|0||2023.0|0|0.8868493150684931|Descartado|0|C|3.0||Divorciado/a
19928|2025-01-24 00:00:00.000|2025-01-15 00:00:00.000|74.0|0|CHANGAN||5|0.6274890410958904|No revisado|0|E|||Soltero/a
19929|2025-01-24 00:00:00.000|2025-01-15 00:00:00.000|3.0|0|MITSUBISHI|2019.0|10|1.305205479452055|No revisado|0|E|0.0|1.0|Casada/o
19930|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|HYUNDAI|2025.0|3|0.6226831232876712|No revisado|0|D|0.0||Casada/o
19931|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|3.0|0|GREAT WALL|2013.0|0|0.4931506849315068|No revisado|0|C|0.0||Divorciado/a
19932|2025-01-23 00:00:00.000|2025-01-07 00:00:00.000|85.0|0|MERCEDES BENZ|2025.0|60|1.2723529411764705|No revisado|0|E|2.0||Divorciado/a
19933|2025-01-23 00:00:00.000|2025-01-21 00:00:00.000|74.0|0|KIA|2015.0|0|0.7002739726027397|No revisado|0|D|0.0||Casada
19934|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|90.0|0|FIAT|2025.0|10|0.7615233698630136|No revisado|0|E|1.0||Divorciado
19935|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|85.0|0|VOLARE|2019.0|0|1.0818057455540355|No revisado|0|D|0.0|1.0|Casada
19936|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|85.0|0|VOLVO|2024.0|0|4.002631578947368|Descartado|0|E|1.0||Casada/o
19937|2025-01-23 00:00:00.000|2025-01-20 00:00:00.000|69.0|0|FORD|2017.0|3|0.5090973119015046|No revisado|0|C|0.0||Divorciado
19938|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|74.0|0|NISSAN|2022.0|10|0.6793150684931506|No revisado|0|E|2.0||Soltero/a
19939|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|3.0|0|CITROEN|2017.0|0|0.777945205479452|No revisado|0|A|0.0||Soltero/a
19940|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|69.0|0|CHEVROLET|2023.0|5|0.6390410958904109|Descartado|0|B|999.0||Casada/o
19941|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000||0|BMW|2025.0|10|0.9895890410958904|No revisado|0|D|2.0||Soltero/a
19942|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|94.0|0|TOYOTA|2025.0|3|0.7162335410958904|Descartado|0|A|||Casada
19943|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|83.0|0|HAVAL|2020.0|10|0.6123287671232877|Descartado|0|C|0.0||Casada/o
19944|2025-01-23 00:00:00.000|2025-01-22 00:00:00.000|74.0|0|SUZUKI|2019.0|3|0.5864383561643834|Descartado|0|D|0.0||Divorciado
19945|2025-01-23 00:00:00.000|2025-01-15 00:00:00.000|96.0|0|KIA|2021.0|10|0.5276712328767122|Descartado|0|D|1.0||Casada/o
19946|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|96.0|0|CHANGAN|2024.0|3|0.6071917808219178|No revisado|0|B|1.0||Casada/o
19947|2025-01-24 00:00:00.000|2025-01-23 00:00:00.000|74.0|1|PEUGEOT|2018.0|3|0.9513698630136986|Descartado|0|E|0.0||Casada/o
19948|2025-01-23 00:00:00.000|2025-01-23 00:00:00.000|83.0|0|CHEVROLET|2024.0|3|0.609472109589041|No revisado|0|C|||Casada/o
19949|2025-01-24 00:00:00.000||3.0|0|CHEVROLET|2024.0|3|0.5052739726027397|Descartado|0|D|2.0|2.0|Divorciado
19950|2025-01-24 00:00:00.000|2025-01-23 00:00:00.000|3.0|1|MERCEDES BENZ|2019.0|15|2.1131506849315067|No revisado|0|C|0.0|1.0|Soltero/a
19951|2025-01-24 00:00:00.000|2025-01-18 00:00:00.000|93.0|0|SUZUKI|2017.0|10|0.5441095890410959|Descartado|0|D|1.0|1.0|Soltero/a
19952|2025-01-24 00:00:00.000|2025-01-24 00:00:00.000|74.0|0|NISSAN|2021.0|3|0.805327868852459|No revisado|0|C|0.0|1.0|Casada
19953|2025-01-24 00:00:00.000|2025-01-23 00:00:00.000|3.0|0|PEUGEOT|2023.0|0|1.1445205479452054|No revisado|0|D|0.0||Casada
19954|2025-01-24 00:00:00.000|2025-01-22 00:00:00.000|69.0|0|SUZUKI|2021.0|5|0.4430136986301369|No revisado|0|D|||Casada
19955|2025-01-24 00:00:00.000|2025-01-23 00:00:00.000|85.0|0|MERCEDES BENZ|2022.0|0|1.2328767123287672|No revisado|0|C|999.0||Casada/o
19956|2025-01-24 00:00:00.000|2025-01-22 00:00:00.000|96.0|0|HYUNDAI|2019.0|10|0.4952054794520547|Descartado|0|E|1.0||Casada
